x,y,pen_down
173,607,False
281,607,False
281,607,False
657,607,False
657,607,False
57,608,False
57,608,False
293,608,False
293,608,False
545,608,False
545,608,False
625,608,False
625,608,False
903,608,False
903,608,False
1002,608,False
1002,608,False
305,609,False
305,609,False
309,609,False
309,609,False
524,609,False
524,609,False
667,610,False
667,610,False
781,610,False
781,610,False
1014,610,False
1014,610,False
16,611,False
16,611,False
46,611,False
46,611,False
349,611,False
349,611,False
357,611,False
357,611,False
418,611,False
418,611,False
442,611,False
442,611,False
495,611,False
495,611,False
527,611,False
527,611,False
731,611,False
731,611,False
979,611,False
979,611,False
23,613,False
23,613,False
101,613,False
101,613,False
310,613,False
310,613,False
393,613,False
393,613,False
429,613,False
429,613,False
552,613,False
552,613,False
303,614,False
303,614,False
542,614,False
542,614,False
615,614,False
615,614,False
644,614,False
644,614,False
199,615,False
199,615,False
219,615,False
219,615,False
294,615,False
294,615,False
526,615,False
526,615,False
538,615,False
538,615,False
45,616,False
45,616,False
55,616,False
55,616,False
338,616,False
338,616,False
503,616,False
503,616,False
173,617,False
173,617,False
187,617,False
187,617,False
628,617,False
628,617,False
655,617,False
655,617,False
360,618,False
360,618,False
591,618,False
591,618,False
673,618,False
673,618,False
706,618,False
706,618,False
1011,618,False
1011,618,False
162,619,False
162,619,False
352,619,False
352,619,False
624,619,False
624,619,False
124,620,False
124,620,False
235,620,False
235,620,False
373,620,False
373,620,False
417,620,False
417,620,False
469,620,False
469,620,False
548,620,False
548,620,False
684,620,False
684,620,False
695,620,False
695,620,False
731,620,False
731,620,False
10,621,False
10,621,False
100,621,False
100,621,False
360,621,False
360,621,False
423,621,False
423,621,False
429,621,False
429,621,False
56,622,False
56,622,False
199,622,False
199,622,False
339,622,False
339,622,False
345,622,False
345,622,False
606,622,False
606,622,False
1317,622,False
1317,622,False
186,623,False
186,623,False
307,623,False
307,623,False
363,623,False
363,623,False
583,623,False
583,623,False
141,624,False
141,624,False
393,624,False
393,624,False
139,625,False
139,625,False
153,625,False
153,625,False
170,625,False
170,625,False
285,625,False
285,625,False
640,625,False
640,625,False
375,626,False
375,626,False
516,626,False
516,626,False
551,626,False
551,626,False
799,626,False
799,626,False
1147,626,False
1147,626,False
1151,626,False
1151,626,False
1308,626,False
1308,626,False
1455,626,False
1455,626,False
103,627,False
103,627,False
122,627,False
122,627,False
346,627,False
346,627,False
503,627,False
503,627,False
650,627,False
650,627,False
1154,627,False
1154,627,False
388,628,False
388,628,False
459,628,False
459,628,False
707,628,False
707,628,False
916,628,False
916,628,False
83,629,False
83,629,False
478,629,False
478,629,False
525,629,False
525,629,False
668,629,False
668,629,False
1141,629,False
1141,629,False
171,630,False
171,630,False
332,630,False
332,630,False
420,630,False
420,630,False
1232,630,False
1232,630,False
1300,630,False
1300,630,False
25,631,False
25,631,False
201,631,False
201,631,False
237,631,False
237,631,False
553,631,False
553,631,False
1322,631,False
1322,631,False
1445,631,False
1445,631,False
132,632,False
132,632,False
332,632,False
332,632,False
391,632,False
391,632,False
523,632,False
523,632,False
779,632,False
779,632,False
1136,632,False
1136,632,False
1413,632,False
1413,632,False
1423,632,False
1423,632,False
1437,632,False
1437,632,False
351,633,False
351,633,False
1402,633,False
1402,633,False
1460,633,False
1460,633,False
1483,633,False
1483,633,False
203,634,False
203,634,False
640,634,False
640,634,False
23,635,False
23,635,False
122,635,False
122,635,False
206,635,False
206,635,False
423,635,False
423,635,False
788,635,False
788,635,False
816,635,False
816,635,False
98,636,False
98,636,False
163,636,False
163,636,False
214,636,False
214,636,False
297,636,False
297,636,False
332,636,False
332,636,False
341,636,False
341,636,False
417,636,False
417,636,False
666,636,False
666,636,False
678,636,False
678,636,False
1134,636,False
1134,636,False
48,637,False
48,637,False
60,637,False
60,637,False
622,637,False
622,637,False
1206,637,False
1206,637,False
74,638,False
74,638,False
130,638,False
130,638,False
191,638,False
191,638,False
306,638,False
306,638,False
537,638,False
537,638,False
1186,638,False
1186,638,False
1234,638,False
1234,638,False
1298,638,False
1298,638,False
119,639,False
119,639,False
185,639,False
185,639,False
282,639,False
282,639,False
369,639,False
369,639,False
474,639,False
474,639,False
532,639,False
532,639,False
842,639,False
842,639,False
1172,639,False
1172,639,False
1211,639,False
1211,639,False
1228,639,False
1228,639,False
1453,639,False
1453,639,False
392,640,False
392,640,False
461,640,False
461,640,False
733,640,False
733,640,False
839,640,False
839,640,False
24,641,False
24,641,False
350,641,False
350,641,False
429,641,False
429,641,False
668,641,False
668,641,False
1049,641,False
1049,641,False
105,642,False
105,642,False
240,642,False
240,642,False
267,642,False
267,642,False
423,642,False
423,642,False
626,642,False
626,642,False
652,642,False
652,642,False
1211,642,False
1211,642,False
1295,642,False
1295,642,False
1342,643,False
1342,643,False
17,644,False
17,644,False
89,644,False
89,644,False
258,644,False
258,644,False
470,644,False
470,644,False
809,644,False
809,644,False
1268,644,False
1268,644,False
59,645,False
59,645,False
204,645,False
204,645,False
634,645,False
634,645,False
653,645,False
653,645,False
351,646,False
351,646,False
535,646,False
535,646,False
584,646,False
584,646,False
694,646,False
694,646,False
789,646,False
789,646,False
188,647,False
188,647,False
433,647,False
433,647,False
548,647,False
548,647,False
607,647,False
607,647,False
779,647,False
779,647,False
855,647,False
855,647,False
1152,647,False
1152,647,False
1178,647,False
1178,647,False
1427,647,False
1427,647,False
1443,647,False
1443,647,False
97,648,False
97,648,False
234,648,False
234,648,False
304,648,False
304,648,False
470,648,False
470,648,False
19,649,False
19,649,False
377,649,False
377,649,False
391,649,False
391,649,False
644,649,False
644,649,False
786,649,False
786,649,False
171,650,False
171,650,False
294,650,False
294,650,False
659,650,False
659,650,False
678,650,False
678,650,False
761,650,False
761,650,False
874,650,False
874,650,False
188,651,False
188,651,False
1205,651,False
1205,651,False
92,652,False
92,652,False
423,652,False
423,652,False
646,652,False
646,652,False
818,652,False
818,652,False
885,652,False
885,652,False
1057,652,False
1057,652,False
1274,652,False
1274,652,False
10,653,False
10,653,False
726,653,False
726,653,False
762,653,False
762,653,False
845,653,False
845,653,False
64,654,False
64,654,False
101,654,False
101,654,False
459,654,False
459,654,False
538,654,False
538,654,False
643,654,False
643,654,False
738,654,False
738,654,False
778,654,False
778,654,False
936,654,False
936,654,False
1120,654,False
1120,654,False
1289,654,False
1289,654,False
1447,654,False
1447,654,False
307,655,False
307,655,False
380,655,False
380,655,False
428,655,False
428,655,False
596,655,False
596,655,False
662,655,False
662,655,False
692,655,False
692,655,False
799,655,False
799,655,False
877,655,False
877,655,False
28,656,False
28,656,False
424,656,False
424,656,False
580,656,False
580,656,False
717,656,False
717,656,False
832,656,False
832,656,False
996,656,False
996,656,False
1452,656,False
1452,656,False
264,657,False
264,657,False
350,657,False
350,657,False
471,657,False
471,657,False
811,657,False
811,657,False
820,657,False
820,657,False
1094,657,False
1094,657,False
1343,657,False
1343,657,False
202,658,False
202,658,False
389,658,False
389,658,False
412,658,False
412,658,False
434,658,False
434,658,False
626,658,False
626,658,False
804,658,False
804,658,False
1015,658,False
1015,658,False
1321,658,False
1321,658,False
1473,658,False
1473,658,False
751,659,False
751,659,False
778,659,False
778,659,False
863,659,False
863,659,False
877,659,False
877,659,False
10,660,False
10,660,False
51,660,False
51,660,False
112,660,False
112,660,False
447,660,False
447,660,False
530,660,False
530,660,False
630,660,False
630,660,False
646,660,False
646,660,False
691,660,False
691,660,False
758,660,False
758,660,False
983,660,False
983,660,False
276,661,False
276,661,False
288,661,False
288,661,False
582,661,False
582,661,False
725,661,False
725,661,False
1417,661,False
1417,661,False
548,662,False
548,662,False
661,662,False
661,662,False
743,662,False
743,662,False
791,662,False
791,662,False
1104,662,False
1104,662,False
349,663,False
349,663,False
379,663,False
379,663,False
419,663,False
419,663,False
450,663,False
450,663,False
462,663,False
462,663,False
604,663,False
604,663,False
98,664,False
98,664,False
539,664,False
539,664,False
821,664,False
821,664,False
843,664,False
843,664,False
1284,664,False
1284,664,False
13,665,False
13,665,False
37,665,False
37,665,False
125,665,False
125,665,False
135,665,False
135,665,False
203,665,False
203,665,False
224,665,False
224,665,False
427,665,False
427,665,False
495,665,False
495,665,False
582,665,False
582,665,False
613,665,False
613,665,False
644,665,False
644,665,False
709,665,False
709,665,False
743,665,False
743,665,False
791,665,False
791,665,False
808,665,False
808,665,False
915,665,False
915,665,False
1101,665,False
1101,665,False
1206,665,False
1206,665,False
1375,665,False
1375,665,False
1503,665,False
1503,665,False
60,666,False
60,666,False
345,666,False
345,666,False
384,666,False
384,666,False
433,666,False
433,666,False
635,666,False
635,666,False
858,666,False
858,666,False
892,666,False
892,666,False
1139,666,False
1139,666,False
1472,666,False
1472,666,False
27,667,False
27,667,False
469,667,False
469,667,False
589,667,False
589,667,False
777,667,False
777,667,False
846,667,False
846,667,False
1001,667,False
1001,667,False
1011,667,False
1011,667,False
1159,667,False
1159,667,False
1501,667,False
1501,667,False
665,668,False
665,668,False
721,668,False
721,668,False
759,668,False
759,668,False
808,668,False
808,668,False
1358,668,False
1358,668,False
12,669,False
12,669,False
48,669,False
48,669,False
76,669,False
76,669,False
234,669,False
234,669,False
682,669,False
682,669,False
789,669,False
789,669,False
1265,669,False
1265,669,False
1273,669,False
1273,669,False
254,670,False
254,670,False
547,670,False
547,670,False
645,670,False
645,670,False
818,670,False
818,670,False
982,670,False
982,670,False
1051,670,False
1051,670,False
1064,670,False
1064,670,False
1319,670,False
1319,670,False
1421,670,False
1421,670,False
59,671,False
59,671,False
107,671,False
107,671,False
389,671,False
389,671,False
700,671,False
700,671,False
764,671,False
764,671,False
845,671,False
845,671,False
854,671,False
854,671,False
1428,671,False
1428,671,False
148,672,False
148,672,False
194,672,False
194,672,False
539,672,False
539,672,False
610,672,False
610,672,False
684,672,False
684,672,False
721,672,False
721,672,False
776,672,False
776,672,False
904,672,False
904,672,False
67,673,False
67,673,False
674,673,False
674,673,False
817,673,False
817,673,False
1146,673,False
1146,673,False
1231,673,False
1231,673,False
1312,673,False
1312,673,False
105,674,False
105,674,False
220,674,False
220,674,False
271,674,False
271,674,False
283,674,False
283,674,False
319,674,False
319,674,False
465,674,False
465,674,False
765,674,False
765,674,False
839,674,False
839,674,False
856,674,False
856,674,False
1028,674,False
1028,674,False
1229,674,False
1229,674,False
46,675,False
46,675,False
1053,675,False
1053,675,False
1250,675,False
1250,675,False
9,676,False
9,676,False
59,676,False
59,676,False
472,676,False
472,676,False
645,676,False
645,676,False
685,676,False
685,676,False
792,676,False
792,676,False
992,676,False
992,676,False
1139,676,False
1139,676,False
1162,676,False
1162,676,False
1172,676,False
1172,676,False
1393,676,False
1393,676,False
63,677,False
63,677,False
82,677,False
82,677,False
188,677,False
188,677,False
213,677,False
213,677,False
327,677,False
327,677,False
546,677,False
546,677,False
582,677,False
582,677,False
806,677,False
806,677,False
1063,677,False
1063,677,False
1075,677,False
1075,677,False
1296,677,False
1296,677,False
177,678,False
177,678,False
358,678,False
358,678,False
381,678,False
381,678,False
840,678,False
840,678,False
101,679,False
101,679,False
184,679,False
184,679,False
417,679,False
417,679,False
429,679,False
429,679,False
776,679,False
776,679,False
1115,679,False
1115,679,False
1489,679,False
1489,679,False
27,680,False
27,680,False
76,680,False
76,680,False
348,680,False
348,680,False
460,680,False
460,680,False
602,680,False
602,680,False
758,680,False
758,680,False
853,680,False
853,680,False
876,680,False
876,680,False
1380,680,False
1380,680,False
93,681,False
93,681,False
493,681,False
493,681,False
537,681,False
537,681,False
581,681,False
581,681,False
844,681,False
844,681,False
1102,681,False
1102,681,False
10,682,False
10,682,False
389,682,False
389,682,False
826,682,False
826,682,False
1361,682,False
1361,682,False
99,683,False
99,683,False
459,683,False
459,683,False
645,683,False
645,683,False
710,683,False
710,683,False
817,683,False
817,683,False
909,683,False
909,683,False
925,683,False
925,683,False
1317,683,False
1317,683,False
1374,683,False
1374,683,False
1385,683,False
1385,683,False
756,684,False
756,684,False
994,684,False
994,684,False
1008,684,False
1008,684,False
1027,684,False
1027,684,False
1163,684,False
1163,684,False
1181,684,False
1181,684,False
1394,684,False
1394,684,False
1511,684,False
1511,684,False
166,685,False
166,685,False
173,685,False
173,685,False
347,685,False
347,685,False
470,685,False
470,685,False
604,685,False
604,685,False
676,685,False
676,685,False
730,685,False
730,685,False
185,686,False
185,686,False
237,686,False
237,686,False
490,686,False
490,686,False
879,686,False
879,686,False
974,686,False
974,686,False
1050,686,False
1050,686,False
1075,686,False
1075,686,False
1097,686,False
1097,686,False
1458,686,False
1458,686,False
26,687,False
26,687,False
67,687,False
67,687,False
119,687,False
119,687,False
152,687,False
152,687,False
575,687,False
575,687,False
631,687,False
631,687,False
798,687,False
798,687,False
1111,687,False
1111,687,False
1169,687,False
1169,687,False
1247,687,False
1247,687,False
1450,687,False
1450,687,False
436,688,False
436,688,False
460,688,False
460,688,False
539,688,False
539,688,False
654,688,False
654,688,False
678,688,False
678,688,False
687,688,False
687,688,False
745,688,False
745,688,False
791,688,False
791,688,False
922,688,False
922,688,False
1021,688,False
1021,688,False
1114,688,False
1114,688,False
1195,688,False
1195,688,False
13,689,False
13,689,False
42,689,False
42,689,False
202,689,False
202,689,False
209,689,False
209,689,False
382,689,False
382,689,False
729,689,False
729,689,False
808,689,False
808,689,False
1097,689,False
1097,689,False
65,690,False
65,690,False
234,690,False
234,690,False
415,690,False
415,690,False
428,690,False
428,690,False
996,690,False
996,690,False
1027,690,False
1027,690,False
1111,690,False
1111,690,False
1291,690,False
1291,690,False
432,691,False
432,691,False
581,691,False
581,691,False
607,691,False
607,691,False
757,691,False
757,691,False
762,691,False
762,691,False
1361,691,False
1361,691,False
1380,691,False
1380,691,False
165,692,False
165,692,False
449,692,False
449,692,False
843,692,False
843,692,False
977,692,False
977,692,False
1018,692,False
1018,692,False
1090,692,False
1090,692,False
24,693,False
24,693,False
460,693,False
460,693,False
469,693,False
469,693,False
1005,693,False
1005,693,False
1184,693,False
1184,693,False
780,694,False
780,694,False
1047,694,False
1047,694,False
1057,694,False
1057,694,False
1064,694,False
1064,694,False
1112,694,False
1112,694,False
1293,694,False
1293,694,False
118,695,False
118,695,False
143,695,False
143,695,False
422,695,False
422,695,False
756,695,False
756,695,False
829,695,False
829,695,False
1090,695,False
1090,695,False
1160,695,False
1160,695,False
1304,695,False
1304,695,False
1484,695,False
1484,695,False
1504,695,False
1504,695,False
185,696,False
185,696,False
1345,696,False
1345,696,False
1353,696,False
1353,696,False
1401,696,False
1401,696,False
1433,696,False
1433,696,False
1463,696,False
1463,696,False
1470,696,False
1470,696,False
256,697,False
256,697,False
426,697,False
426,697,False
974,697,False
974,697,False
1136,697,False
1136,697,False
1236,697,False
1236,697,False
1291,697,False
1291,697,False
123,698,False
123,698,False
149,698,False
149,698,False
762,698,False
762,698,False
880,698,False
880,698,False
906,698,False
906,698,False
922,698,False
922,698,False
925,698,False
925,698,False
997,698,False
997,698,False
1027,698,False
1027,698,False
1092,698,False
1092,698,False
1377,698,False
1377,698,False
1424,698,False
1424,698,False
287,699,False
287,699,False
523,699,False
523,699,False
887,699,False
887,699,False
553,700,False
553,700,False
827,700,False
827,700,False
845,700,False
845,700,False
956,700,False
956,700,False
1233,700,False
1233,700,False
268,701,False
268,701,False
668,701,False
668,701,False
721,701,False
721,701,False
794,701,False
794,701,False
1071,701,False
1071,701,False
1194,701,False
1194,701,False
1266,701,False
1266,701,False
148,702,False
148,702,False
161,702,False
161,702,False
926,702,False
926,702,False
1306,702,False
1306,702,False
1418,702,False
1418,702,False
1449,702,False
1449,702,False
709,703,False
709,703,False
753,703,False
753,703,False
876,703,False
876,703,False
907,703,False
907,703,False
1112,703,False
1112,703,False
1491,703,False
1491,703,False
435,704,False
435,704,False
524,704,False
524,704,False
544,704,False
544,704,False
778,704,False
778,704,False
888,704,False
888,704,False
997,704,False
997,704,False
1357,704,False
1357,704,False
184,705,False
184,705,False
423,705,False
423,705,False
824,705,False
824,705,False
861,705,False
861,705,False
937,705,False
937,705,False
972,705,False
972,705,False
1005,705,False
1005,705,False
1073,705,False
1073,705,False
1085,705,False
1085,705,False
1178,705,False
1178,705,False
1276,705,False
1276,705,False
1323,705,False
1323,705,False
1333,705,False
1333,705,False
1449,705,False
1449,705,False
1458,705,False
1458,705,False
1503,705,False
1503,705,False
710,706,False
710,706,False
761,706,False
761,706,False
928,706,False
928,706,False
1054,706,False
1054,706,False
433,707,False
433,707,False
587,707,False
587,707,False
678,707,False
678,707,False
722,707,False
722,707,False
1030,707,False
1030,707,False
1036,707,False
1036,707,False
1120,707,False
1120,707,False
852,708,False
852,708,False
876,708,False
876,708,False
895,708,False
895,708,False
917,708,False
917,708,False
1045,708,False
1045,708,False
1182,708,False
1182,708,False
1220,708,False
1220,708,False
1390,708,False
1390,708,False
1410,708,False
1410,708,False
386,709,False
386,709,False
521,709,False
521,709,False
548,709,False
548,709,False
636,709,False
636,709,False
825,709,False
825,709,False
993,709,False
993,709,False
1082,709,False
1082,709,False
1145,709,False
1145,709,False
1157,709,False
1157,709,False
1247,709,False
1247,709,False
1357,709,False
1357,709,False
109,710,False
109,710,False
182,710,False
182,710,False
294,710,False
294,710,False
459,710,False
459,710,False
706,710,False
706,710,False
946,710,False
946,710,False
1004,710,False
1004,710,False
1072,710,False
1072,710,False
1324,710,False
1324,710,False
1498,710,False
1498,710,False
281,711,False
281,711,False
541,711,False
541,711,False
657,711,False
657,711,False
777,711,False
777,711,False
810,711,False
810,711,False
927,711,False
927,711,False
973,711,False
973,711,False
209,712,False
209,712,False
504,712,False
504,712,False
794,712,False
794,712,False
864,712,False
864,712,False
905,712,False
905,712,False
1014,712,False
1014,712,False
1373,712,False
1373,712,False
1398,712,False
1398,712,False
256,713,False
256,713,False
294,713,False
294,713,False
394,713,False
394,713,False
1075,713,False
1075,713,False
1336,713,False
1336,713,False
1456,713,False
1456,713,False
1513,713,False
1513,713,False
517,714,False
517,714,False
695,714,False
695,714,False
957,714,False
957,714,False
1098,714,False
1098,714,False
1219,714,False
1219,714,False
1275,714,False
1275,714,False
21,715,False
21,715,False
36,715,False
36,715,False
567,715,False
567,715,False
596,715,False
596,715,False
843,715,False
843,715,False
1235,715,False
1235,715,False
1493,715,False
1493,715,False
1509,715,False
1509,715,False
29,716,False
29,716,False
43,716,False
43,716,False
91,716,False
91,716,False
216,716,False
216,716,False
219,716,False
219,716,False
241,716,False
241,716,False
557,716,False
557,716,False
640,716,False
640,716,False
645,716,False
645,716,False
662,716,False
662,716,False
689,716,False
689,716,False
766,716,False
766,716,False
868,716,False
868,716,False
887,716,False
887,716,False
1028,716,False
1028,716,False
1384,716,False
1384,716,False
123,717,False
123,717,False
139,717,False
139,717,False
279,717,False
279,717,False
677,717,False
677,717,False
993,717,False
993,717,False
1072,717,False
1072,717,False
1137,717,False
1137,717,False
1273,717,False
1273,717,False
414,718,False
414,718,False
535,718,False
535,718,False
577,718,False
577,718,False
726,718,False
726,718,False
862,718,False
862,718,False
1054,718,False
1054,718,False
1098,718,False
1098,718,False
1410,718,False
1410,718,False
505,719,False
505,719,False
641,719,False
641,719,False
763,719,False
763,719,False
961,719,False
961,719,False
1242,719,False
1242,719,False
157,720,False
157,720,False
263,720,False
263,720,False
322,720,False
322,720,False
593,720,False
593,720,False
615,720,False
615,720,False
661,720,False
661,720,False
695,720,False
695,720,False
811,720,False
811,720,False
832,720,False
832,720,False
1002,720,False
1002,720,False
1141,720,False
1141,720,False
1174,720,False
1174,720,False
1438,720,False
1438,720,False
126,721,False
126,721,False
246,721,False
246,721,False
293,721,False
293,721,False
435,721,False
435,721,False
581,721,False
581,721,False
880,721,False
880,721,False
1008,721,False
1008,721,False
1130,721,False
1130,721,False
1357,721,False
1357,721,False
1472,721,False
1472,721,False
1515,721,False
1515,721,False
105,722,False
105,722,False
368,722,False
368,722,False
425,722,False
425,722,False
459,722,False
459,722,False
506,722,False
506,722,False
604,722,False
604,722,False
646,722,False
646,722,False
687,722,False
687,722,False
867,722,False
867,722,False
926,722,False
926,722,False
956,722,False
956,722,False
75,723,False
75,723,False
82,723,False
82,723,False
304,723,False
304,723,False
379,723,False
379,723,False
491,723,False
491,723,False
562,723,False
562,723,False
591,723,False
591,723,False
777,723,False
777,723,False
887,723,False
887,723,False
1104,723,False
1104,723,False
313,724,False
313,724,False
362,724,False
362,724,False
429,724,False
429,724,False
1031,724,False
1031,724,False
1210,724,False
1210,724,False
1238,724,False
1238,724,False
1357,724,False
1357,724,False
1490,724,False
1490,724,False
107,725,False
107,725,False
319,725,False
319,725,False
342,725,False
342,725,False
468,725,False
468,725,False
478,725,False
478,725,False
582,725,False
582,725,False
618,725,False
618,725,False
634,725,False
634,725,False
908,725,False
908,725,False
926,725,False
926,725,False
963,725,False
963,725,False
969,725,False
969,725,False
993,725,False
993,725,False
1052,725,False
1052,725,False
1130,725,False
1130,725,False
1157,725,False
1157,725,False
1197,725,False
1197,725,False
1305,725,False
1305,725,False
1325,725,False
1325,725,False
197,726,False
197,726,False
246,726,False
246,726,False
534,726,False
534,726,False
561,726,False
561,726,False
591,726,False
591,726,False
1110,726,False
1110,726,False
142,727,False
142,727,False
514,727,False
514,727,False
650,727,False
650,727,False
664,727,False
664,727,False
762,727,False
762,727,False
888,727,False
888,727,False
936,727,False
936,727,False
1003,727,False
1003,727,False
1011,727,False
1011,727,False
1209,727,False
1209,727,False
1233,727,False
1233,727,False
1403,727,False
1403,727,False
1452,727,False
1452,727,False
474,728,False
474,728,False
626,728,False
626,728,False
830,728,False
830,728,False
840,728,False
840,728,False
1141,728,False
1141,728,False
1157,728,False
1157,728,False
132,729,False
132,729,False
868,729,False
868,729,False
1392,729,False
1392,729,False
1492,729,False
1492,729,False
33,730,False
33,730,False
54,730,False
54,730,False
316,730,False
316,730,False
514,730,False
514,730,False
558,730,False
558,730,False
812,730,False
812,730,False
887,730,False
887,730,False
1002,730,False
1002,730,False
1069,730,False
1069,730,False
1087,730,False
1087,730,False
1112,730,False
1112,730,False
1186,730,False
1186,730,False
1197,730,False
1197,730,False
1270,730,False
1270,730,False
167,731,False
167,731,False
291,731,False
291,731,False
312,731,False
312,731,False
332,731,False
332,731,False
413,731,False
413,731,False
655,731,False
655,731,False
723,731,False
723,731,False
926,731,False
926,731,False
279,732,False
279,732,False
446,732,False
446,732,False
455,732,False
455,732,False
530,732,False
530,732,False
645,732,False
645,732,False
681,732,False
681,732,False
717,732,False
717,732,False
843,732,False
843,732,False
905,732,False
905,732,False
960,732,False
960,732,False
1245,732,False
1245,732,False
22,733,False
22,733,False
42,733,False
42,733,False
96,733,False
96,733,False
191,733,False
191,733,False
397,733,False
397,733,False
556,733,False
556,733,False
606,733,False
606,733,False
614,733,False
614,733,False
764,733,False
764,733,False
1025,733,False
1025,733,False
1138,733,False
1138,733,False
1176,733,False
1176,733,False
1227,733,False
1227,733,False
1492,733,False
1492,733,False
35,734,False
35,734,False
204,734,False
204,734,False
237,734,False
237,734,False
370,734,False
370,734,False
752,734,False
752,734,False
789,734,False
789,734,False
812,734,False
812,734,False
846,734,False
846,734,False
1163,734,False
1163,734,False
1218,734,False
1218,734,False
1446,734,False
1446,734,False
104,735,False
104,735,False
593,735,False
593,735,False
729,735,False
729,735,False
935,735,False
935,735,False
1308,735,False
1308,735,False
1387,735,False
1387,735,False
1478,735,False
1478,735,False
80,736,False
80,736,False
239,736,False
239,736,False
499,736,False
499,736,False
725,736,False
725,736,False
832,736,False
832,736,False
878,736,False
878,736,False
1117,736,False
1117,736,False
1192,736,False
1192,736,False
1242,736,False
1242,736,False
1278,736,False
1278,736,False
118,737,False
118,737,False
527,737,False
527,737,False
546,737,False
546,737,False
653,737,False
653,737,False
958,737,False
958,737,False
1091,737,False
1091,737,False
1219,737,False
1219,737,False
1362,737,False
1362,737,False
1505,737,False
1505,737,False
60,738,False
60,738,False
130,738,False
130,738,False
558,738,False
558,738,False
597,738,False
597,738,False
673,738,False
673,738,False
697,738,False
697,738,False
757,738,False
757,738,False
800,738,False
800,738,False
846,738,False
846,738,False
972,738,False
972,738,False
1112,738,False
1112,738,False
1141,738,False
1141,738,False
1184,738,False
1184,738,False
1193,738,False
1193,738,False
1351,738,False
1351,738,False
1388,738,False
1388,738,False
102,739,False
102,739,False
458,739,False
458,739,False
641,739,False
641,739,False
898,739,False
898,739,False
1002,739,False
1002,739,False
1122,739,False
1122,739,False
1146,739,False
1146,739,False
1247,739,False
1247,739,False
1429,739,False
1429,739,False
1434,739,False
1434,739,False
1452,739,False
1452,739,False
75,740,False
75,740,False
265,740,False
265,740,False
303,740,False
303,740,False
327,740,False
327,740,False
621,740,False
621,740,False
680,740,False
